time,wx (rad/s),wy (rad/s),wz (rad/s)
52.655962,-0.41,0.00,0.00
52.657182,-0.41,0.00,0.00
52.659523,-0.41,0.00,0.00
52.660849,-0.41,0.00,0.00
52.663270,-0.41,0.00,0.00
52.665176,-0.41,0.00,0.00
52.667878,-0.41,0.00,0.00
52.668927,-0.41,0.00,0.00
52.671833,-0.41,0.00,0.00
52.672568,-0.41,0.00,0.00
52.675417,-0.41,0.01,0.00
52.676812,-0.41,0.00,0.00
52.678963,-0.41,0.00,0.00
52.681110,-0.41,0.01,0.00
52.683179,-0.41,0.01,0.00
52.684776,-0.41,0.01,0.00
52.687099,-0.41,0.01,0.00
52.689518,-0.41,0.01,0.00
52.695170,-0.41,0.01,0.00
52.696009,-0.41,0.01,0.00
52.696346,-0.41,0.01,0.00
52.696687,-0.41,0.01,0.01
52.699453,-0.41,0.01,0.00
52.701437,-0.41,0.01,0.00
52.703910,-0.41,0.01,0.00
52.705259,-0.41,0.01,0.01
52.721800,-0.41,0.01,0.01
52.722544,-0.41,0.01,0.00
52.722897,-0.41,0.01,0.00
52.723231,-0.41,0.01,0.00
52.723535,-0.41,0.01,0.00
52.723866,-0.41,0.01,0.00
52.724187,-0.41,0.01,0.00
52.724515,-0.41,0.01,0.00
52.724855,-0.41,0.01,0.00
52.725297,-0.41,0.01,0.00
52.727126,-0.41,0.01,0.00
52.729138,-0.41,0.02,0.00
52.731826,-0.41,0.01,0.00
52.732817,-0.40,0.02,0.00
52.734961,-0.41,0.01,0.00
52.737227,-0.40,0.02,0.00
52.739137,-0.41,0.01,0.00
52.741705,-0.40,0.01,0.00
52.743784,-0.41,0.02,0.00
52.745444,-0.40,0.01,0.00
52.748123,-0.41,0.02,0.00
52.748491,-0.40,0.02,0.00
52.751936,-0.40,0.02,0.00
52.752507,-0.40,0.02,0.00
52.755206,-0.40,0.02,0.00
52.757806,-0.40,0.02,0.00
52.759175,-0.40,0.02,0.00
52.761677,-0.40,0.02,0.00
52.763124,-0.40,0.01,0.01
52.764881,-0.40,0.02,0.00
52.766861,-0.40,0.02,0.00
52.768739,-0.40,0.01,0.00
52.770765,-0.40,0.02,0.01
52.772937,-0.40,0.02,0.00
52.775242,-0.39,0.02,0.01
52.777303,-0.39,0.02,0.01
52.779439,-0.39,0.01,0.01
52.781456,-0.39,0.01,0.01
52.783041,-0.39,0.02,0.01
52.785053,-0.39,0.02,0.01
52.787117,-0.39,0.02,0.01
52.788983,-0.38,0.01,0.01
52.797185,-0.38,0.01,0.00
52.797893,-0.39,0.02,0.01
52.798320,-0.39,0.02,0.01
52.798660,-0.38,0.02,0.01
52.798997,-0.38,0.02,0.01
52.801384,-0.38,0.02,0.00
52.803911,-0.38,0.01,0.01
52.805164,-0.38,0.02,0.01
52.824486,-0.38,0.02,0.00
52.825244,-0.38,0.01,0.00
52.825550,-0.38,0.02,0.01
52.825844,-0.38,0.02,0.01
52.826163,-0.38,0.02,0.00
52.826486,-0.37,0.02,0.01
52.826785,-0.37,0.02,0.00
52.827208,-0.37,0.02,0.00
52.827575,-0.37,0.01,0.00
52.827922,-0.37,0.01,0.01
52.828232,-0.37,0.01,0.01
52.830288,-0.37,0.01,0.00
52.831251,-0.37,0.01,0.00
52.833181,-0.37,0.01,0.01
52.834930,-0.36,0.01,0.01
52.836744,-0.36,0.01,0.01
52.838843,-0.36,0.01,0.00
52.840457,-0.36,0.01,0.01
52.842975,-0.36,0.01,0.01
52.845211,-0.36,0.01,0.00
52.847030,-0.36,0.01,0.01
52.848857,-0.35,0.01,0.01
52.850984,-0.36,0.01,0.01
52.852737,-0.35,0.01,0.01
52.854863,-0.35,0.01,0.01
52.857528,-0.35,0.01,0.01
52.859242,-0.35,0.01,0.01
52.861850,-0.34,0.01,0.01
52.863715,-0.35,0.01,0.01
52.864930,-0.34,0.01,0.01
52.867906,-0.35,0.01,0.01
52.868298,-0.34,0.01,0.01
52.871865,-0.34,0.01,0.01
52.873269,-0.34,0.01,0.01
52.875788,-0.33,0.01,0.01
52.877191,-0.34,0.01,0.01
52.880224,-0.34,0.01,0.01
52.881561,-0.33,0.01,0.01
52.883298,-0.33,0.01,0.01
52.885311,-0.33,0.00,0.01
52.887923,-0.33,0.01,0.01
52.889308,-0.33,0.01,0.01
52.898826,-0.32,0.01,0.01
52.899535,-0.32,0.00,0.01
52.899895,-0.32,0.01,0.01
52.900227,-0.32,0.00,0.01
52.900569,-0.32,0.00,0.01
52.900925,-0.32,0.00,0.01
52.903158,-0.32,0.00,0.01
52.905366,-0.31,0.00,0.00
52.925853,-0.31,0.00,0.01
52.926628,-0.31,0.00,0.01
52.927019,-0.31,0.00,0.00
52.927359,-0.31,0.00,0.01
52.927689,-0.31,0.00,0.01
52.928015,-0.31,0.00,0.01
52.928354,-0.30,0.00,0.01
52.928688,-0.30,-0.00,0.01
52.929081,-0.30,-0.00,0.01
52.929413,-0.30,0.00,0.01
52.929749,-0.30,-0.00,0.01
52.930121,-0.30,-0.00,0.01
52.931930,-0.30,-0.00,0.01
52.933088,-0.29,-0.00,0.01
52.935250,-0.29,-0.00,0.01
52.937392,-0.29,-0.00,0.01
52.939195,-0.29,-0.00,0.01
52.941215,-0.29,-0.00,0.01
52.943780,-0.29,-0.00,0.01
52.945958,-0.28,-0.00,0.01
52.948329,-0.28,-0.00,0.01
52.954243,-0.28,-0.01,0.01
52.954625,-0.28,-0.01,0.01
52.954960,-0.28,-0.01,0.01
52.955961,-0.27,-0.01,0.01
52.959947,-0.27,-0.01,0.01
52.960762,-0.27,-0.01,0.01
52.962671,-0.27,-0.00,0.01
52.963109,-0.27,-0.00,0.01
52.966823,-0.27,-0.01,0.01
52.967293,-0.26,-0.01,0.01
52.969550,-0.26,-0.01,0.01
52.971530,-0.26,-0.01,0.01
52.974512,-0.26,-0.01,0.01
52.975156,-0.26,-0.01,0.01
52.977996,-0.25,-0.01,0.01
52.980122,-0.25,-0.01,0.01
52.982116,-0.25,-0.01,0.01
52.982508,-0.25,-0.01,0.01
52.984916,-0.25,-0.01,0.01
52.987031,-0.25,-0.01,0.01
52.989126,-0.24,-0.01,0.01
52.994056,-0.24,-0.01,0.01
52.994630,-0.24,-0.01,0.01
52.995662,-0.24,-0.01,0.01
52.997263,-0.23,-0.01,0.01
52.998915,-0.23,-0.01,0.01
53.000942,-0.23,-0.01,0.01
53.003001,-0.23,-0.01,0.01
53.004816,-0.23,-0.01,0.01
53.017121,-0.22,-0.01,0.01
53.017863,-0.22,-0.01,0.01
53.018171,-0.22,-0.01,0.01
53.018459,-0.22,-0.01,0.01
53.018754,-0.21,-0.02,0.01
53.019285,-0.21,-0.02,0.01
53.019593,-0.21,-0.01,0.01
53.020931,-0.21,-0.02,0.01
53.024691,-0.21,-0.02,0.01
53.025564,-0.21,-0.02,0.01
53.026877,-0.20,-0.02,0.01
53.029752,-0.20,-0.02,0.01
53.031296,-0.20,-0.02,0.01
53.033392,-0.20,-0.01,0.01
53.035193,-0.20,-0.01,0.01
53.037078,-0.19,-0.02,0.01
53.039647,-0.19,-0.02,0.01
53.042703,-0.19,-0.02,0.01
53.043724,-0.18,-0.02,0.01
53.045680,-0.18,-0.02,0.01
53.047331,-0.18,-0.02,0.01
53.049325,-0.18,-0.02,0.01
53.051820,-0.17,-0.02,0.01
53.053119,-0.17,-0.02,0.01
53.055212,-0.17,-0.02,0.01
53.058390,-0.17,-0.02,0.01
53.059116,-0.17,-0.02,0.01
53.061503,-0.17,-0.02,0.01
53.063858,-0.16,-0.02,0.01
53.065275,-0.16,-0.02,0.01
53.067564,-0.16,-0.02,0.01
53.069248,-0.15,-0.02,0.01
53.071872,-0.15,-0.02,0.01
53.074346,-0.15,-0.02,0.01
53.074960,-0.15,-0.02,0.01
53.077266,-0.15,-0.02,0.01
53.079294,-0.14,-0.02,0.01
53.082189,-0.14,-0.02,0.01
53.083352,-0.14,-0.02,0.01
53.084673,-0.14,-0.02,0.01
53.087061,-0.13,-0.02,0.01
53.088726,-0.13,-0.02,0.01
53.093276,-0.13,-0.02,0.01
53.093689,-0.13,-0.02,0.01
53.095400,-0.12,-0.02,0.01
53.097495,-0.12,-0.02,0.01
53.099572,-0.12,-0.02,0.01
53.100950,-0.12,-0.02,0.01
53.103523,-0.12,-0.02,0.01
53.105211,-0.11,-0.02,0.01
53.123084,-0.11,-0.02,0.01
53.123662,-0.11,-0.02,0.01
53.123946,-0.11,-0.02,0.01
53.124211,-0.11,-0.02,0.01
53.124476,-0.10,-0.02,0.01
53.124735,-0.10,-0.02,0.01
53.125077,-0.10,-0.02,0.01
53.125464,-0.10,-0.02,0.01
53.125799,-0.09,-0.02,0.01
53.126125,-0.09,-0.02,0.01
53.127630,-0.09,-0.02,0.01
53.129441,-0.09,-0.01,0.01
53.131176,-0.09,-0.02,0.01
53.132972,-0.08,-0.02,0.01
53.135095,-0.08,-0.02,0.01
53.137067,-0.08,-0.02,0.01
53.139242,-0.08,-0.02,0.01
53.141292,-0.07,-0.02,0.01
53.143146,-0.07,-0.02,0.01
53.145150,-0.07,-0.02,0.01
53.147108,-0.07,-0.02,0.01
53.149144,-0.06,-0.01,0.01
53.151744,-0.06,-0.01,0.01
53.153089,-0.06,-0.01,0.01
53.155640,-0.06,-0.01,0.01
53.157873,-0.05,-0.01,0.01
53.159237,-0.05,-0.01,0.01
53.161143,-0.05,-0.01,0.01
53.163135,-0.05,-0.01,0.01
53.165161,-0.05,-0.01,0.00
53.167229,-0.04,-0.01,0.01
53.169093,-0.04,-0.01,0.01
53.171147,-0.04,-0.01,0.00
53.173575,-0.04,-0.01,0.00
53.175146,-0.04,-0.01,0.00
53.177186,-0.03,-0.01,0.00
53.179129,-0.03,-0.01,0.01
53.181052,-0.03,-0.01,0.00
53.183191,-0.03,-0.01,0.01
53.185121,-0.03,-0.01,0.00
53.187063,-0.03,-0.01,0.01
53.188980,-0.02,-0.01,0.00
53.195575,-0.02,-0.01,0.00
53.196353,-0.02,-0.00,0.01
53.196707,-0.02,-0.00,0.00
53.197096,-0.02,-0.01,0.00
53.199873,-0.01,-0.00,0.00
53.201078,-0.01,-0.00,0.00
53.202945,-0.01,-0.00,0.00
53.204780,-0.00,-0.00,0.00
53.219710,-0.01,-0.00,0.00
53.220328,-0.00,-0.00,0.00
53.220663,-0.00,-0.00,0.00
53.220982,0.00,-0.00,0.00
53.221390,0.00,0.00,0.00
53.221709,0.00,-0.00,0.00
53.222027,0.01,-0.00,0.00
53.222356,0.01,0.00,0.00
53.222665,0.01,0.00,0.00
53.225921,0.01,0.00,0.00
53.226763,0.01,0.00,0.00
53.229254,0.02,0.00,0.00
53.231984,0.02,0.00,0.00
53.232868,0.02,0.00,0.00
53.235721,0.02,0.00,0.00
53.237138,0.02,0.00,0.00
53.239381,0.03,0.00,0.00
53.241860,0.03,0.00,0.00
53.243101,0.03,0.00,0.00
53.245101,0.03,0.01,0.00
53.247641,0.03,0.01,0.00
53.248978,0.03,0.00,0.00
53.251256,0.04,0.01,0.00
53.252797,0.03,0.01,0.00
53.255048,0.04,0.01,0.00
53.257273,0.04,0.01,0.00
53.259037,0.04,0.01,0.00
53.261196,0.04,0.01,0.00
53.262989,0.05,0.01,0.00
53.264931,0.04,0.01,0.00
53.266999,0.05,0.01,0.00
53.268940,0.05,0.01,0.00
53.270846,0.05,0.01,0.00
53.273495,0.05,0.01,0.00
53.275020,0.06,0.01,0.00
53.276893,0.06,0.01,0.00
53.279182,0.06,0.01,0.00
53.280897,0.06,0.01,0.00
53.283038,0.06,0.01,0.00
53.284669,0.06,0.01,0.00
53.287507,0.06,0.01,0.00
53.288854,0.07,0.01,0.00
53.296310,0.07,0.01,0.00
53.296951,0.07,0.02,-0.00
53.297359,0.07,0.01,-0.00
53.297718,0.07,0.01,-0.00
53.299032,0.08,0.02,0.00
53.301140,0.08,0.02,0.00
53.303669,0.08,0.02,0.00
53.304853,0.08,0.01,-0.00
53.318753,0.08,0.02,0.00
53.319403,0.09,0.02,-0.00
53.319754,0.08,0.02,-0.00
53.320083,0.33,0.02,-0.01
53.320448,0.33,0.02,-0.01
53.320770,0.33,0.02,-0.00
53.321190,0.34,0.02,-0.01
53.321536,0.34,0.02,-0.00
53.325047,0.34,0.02,-0.00
53.325693,0.34,0.02,-0.01
53.327310,0.34,0.02,-0.00
53.328964,0.34,0.02,-0.00
53.331668,0.35,0.02,-0.00
53.333253,0.35,0.02,-0.00
53.335622,0.35,0.02,-0.00
53.336851,0.35,0.02,-0.00
53.339398,0.35,0.02,-0.00
53.342074,0.35,0.02,-0.01
53.342724,0.35,0.02,-0.00
53.345101,0.36,0.02,-0.00
53.347762,0.36,0.02,-0.00
53.348734,0.36,0.02,-0.00
53.350726,0.36,0.02,-0.01
53.353091,0.36,0.02,-0.00
53.355525,0.36,0.02,-0.00
53.358302,0.36,0.02,-0.00
53.358965,0.36,0.02,-0.01
53.361500,0.37,0.02,-0.00
53.363960,0.36,0.02,-0.01
53.364329,0.37,0.02,-0.01
53.367790,0.37,0.02,-0.00
53.369292,0.37,0.02,-0.00
53.371664,0.37,0.02,-0.01
53.374626,0.37,0.02,-0.01
53.375267,0.38,0.02,-0.01
53.376630,0.38,0.02,-0.01
53.379501,0.38,0.02,-0.01
53.380389,0.38,0.02,-0.01
53.382855,0.38,0.02,-0.01
53.384769,0.38,0.02,-0.01
53.387543,0.38,0.02,-0.01
53.388718,0.38,0.02,-0.01
53.397671,0.38,0.02,-0.01
53.398387,0.38,0.02,-0.01
53.398720,0.38,0.02,-0.01
53.399054,0.38,0.01,-0.01
53.399395,0.39,0.02,-0.01
53.400270,0.39,0.01,-0.01
53.402423,0.39,0.01,-0.01
53.404561,0.39,0.02,-0.01
53.425491,0.39,0.01,-0.01
53.426157,0.39,0.01,-0.01
53.426488,0.39,0.01,-0.01
53.426777,0.39,0.01,-0.01
53.427084,0.39,0.01,-0.01
53.427377,0.40,0.01,-0.01
53.427679,0.40,0.01,-0.01
53.427996,0.40,0.01,-0.01
53.428287,0.40,0.01,-0.01
53.428580,0.40,0.01,-0.01
53.428871,0.40,0.01,-0.01
53.429269,0.40,0.01,-0.01
53.430976,0.40,0.01,-0.01
53.432527,0.40,0.01,-0.01
53.435089,0.40,0.01,-0.01
53.436945,0.40,0.01,-0.01
53.438669,0.40,0.01,-0.01
53.441899,0.40,0.01,-0.01
53.442620,0.40,0.00,-0.01
53.444955,0.40,0.01,-0.01
53.447380,0.41,0.00,-0.01
53.448944,0.40,0.00,-0.01
53.450808,0.41,0.00,-0.01
53.452722,0.40,0.00,-0.01
53.455242,0.40,0.00,-0.01
53.457827,0.40,0.00,-0.01
53.458532,0.40,-0.00,-0.01
53.460884,0.41,0.00,-0.01
53.463665,0.41,0.00,-0.01
53.464061,0.40,-0.00,-0.01
53.467264,0.41,-0.00,-0.01
53.468241,0.40,-0.00,-0.01
53.471311,0.40,-0.00,-0.01
53.474106,0.41,-0.01,-0.01
53.474824,0.41,-0.00,-0.01
53.476826,0.41,-0.00,-0.01
53.479068,0.41,-0.01,-0.01
53.481062,0.41,-0.00,-0.01
53.483565,0.41,-0.01,-0.01
53.483907,0.41,-0.00,-0.01
53.487418,0.40,-0.01,-0.01
53.488791,0.40,-0.01,-0.01
53.497469,0.41,-0.01,-0.01
53.498312,0.41,-0.01,-0.01
53.498671,0.40,-0.01,-0.01
53.499062,0.40,-0.01,-0.01
53.499379,0.40,-0.01,-0.01
53.501735,0.40,-0.01,-0.01
53.502055,0.41,-0.01,-0.01
53.504398,0.40,-0.01,-0.01
53.533509,0.40,-0.01,-0.01
53.534133,0.41,-0.01,-0.01
53.534442,0.40,-0.01,-0.01
53.534762,0.41,-0.01,-0.01
53.535062,0.40,-0.01,-0.01
53.535350,0.40,-0.01,-0.01
53.535634,0.40,-0.01,-0.01
53.535928,0.40,-0.01,-0.01
53.536244,0.40,-0.02,-0.01
53.536598,0.40,-0.01,-0.01
53.537274,0.40,-0.02,-0.01
53.537612,0.40,-0.02,-0.01
53.537917,0.40,-0.02,-0.01
53.538550,0.40,-0.02,-0.01
53.538829,0.40,-0.02,-0.01
53.539105,0.40,-0.02,-0.01
53.539401,0.40,-0.02,-0.01
53.545414,0.40,-0.02,-0.01
53.545983,0.40,-0.02,-0.01
53.546470,0.40,-0.02,-0.01
53.546937,0.40,-0.02,-0.01
53.549224,0.39,-0.02,-0.01
53.550149,0.40,-0.02,-0.01
53.553449,0.40,-0.02,-0.01
53.557223,0.39,-0.02,-0.01
53.557763,0.39,-0.02,-0.01
53.558213,0.39,-0.02,-0.01
53.563042,0.39,-0.02,-0.01
53.563763,0.39,-0.02,-0.01
53.567513,0.39,-0.02,-0.01
53.567823,0.39,-0.02,-0.01
53.568100,0.39,-0.02,-0.01
53.570633,0.39,-0.02,-0.01
53.583183,0.39,-0.02,-0.02
53.583892,0.39,-0.02,-0.01
53.584258,0.39,-0.02,-0.01
53.584584,0.39,-0.02,-0.01
53.584916,0.39,-0.02,-0.01
53.585358,0.39,-0.02,-0.01
53.585714,0.39,-0.02,-0.01
53.586069,0.39,-0.02,-0.01
53.589570,0.38,-0.02,-0.01
53.590049,0.38,-0.02,-0.01
53.608162,0.38,-0.02,-0.01
53.608950,0.38,-0.02,-0.01
53.609671,0.38,-0.02,-0.01
53.610236,0.38,-0.02,-0.01
53.610781,0.38,-0.02,-0.01
53.611204,0.38,-0.02,-0.01
53.611577,0.38,-0.02,-0.01
53.611926,0.38,-0.02,-0.01
53.612392,0.38,-0.02,-0.01
53.612738,0.38,-0.02,-0.01
53.612968,0.38,-0.02,-0.01
53.615228,0.38,-0.02,-0.01
53.616440,0.38,-0.02,-0.01
53.618912,0.37,-0.02,-0.01
53.620718,0.38,-0.02,-0.01
53.623838,0.37,-0.02,-0.01
53.624382,0.37,-0.02,-0.01
53.627152,0.37,-0.02,-0.01
53.628480,0.37,-0.02,-0.01
53.630629,0.37,-0.01,-0.01
53.632355,0.37,-0.02,-0.01
53.635439,0.37,-0.02,-0.01
53.636778,0.37,-0.02,-0.01
53.639059,0.37,-0.01,-0.01
53.642141,0.37,-0.01,-0.01
53.642895,0.36,-0.02,-0.01
53.644653,0.36,-0.01,-0.02
53.646855,0.36,-0.01,-0.01
53.648700,0.36,-0.01,-0.02
53.650665,0.36,-0.01,-0.02
53.652527,0.36,-0.01,-0.02
53.654840,0.36,-0.01,-0.01
53.657500,0.36,-0.01,-0.02
53.659228,0.36,-0.01,-0.02
53.661955,0.35,-0.01,-0.02
53.663020,0.35,-0.01,-0.02
53.664600,0.35,-0.01,-0.02
53.667597,0.35,-0.01,-0.01
53.669091,0.35,-0.01,-0.02
53.670788,0.35,-0.01,-0.01
53.673440,0.35,-0.01,-0.01
53.675050,0.35,-0.01,-0.02
53.677128,0.35,-0.01,-0.01
53.678981,0.35,-0.01,-0.01
53.681070,0.35,-0.01,-0.01
53.682851,0.34,-0.01,-0.01
53.684608,0.34,-0.01,-0.01
53.686711,0.34,-0.01,-0.01
53.697162,0.34,-0.01,-0.01
53.697918,0.34,-0.00,-0.01
53.698299,0.34,-0.00,-0.01
53.698633,0.33,-0.00,-0.01
53.698966,0.34,-0.00,-0.01
53.699306,0.33,-0.00,-0.01
53.700177,0.33,-0.00,-0.01
53.702597,0.33,0.00,-0.01
53.704708,0.33,0.00,-0.01
53.729658,0.33,0.00,-0.01
53.730380,0.32,-0.00,-0.01
53.730716,0.32,0.00,-0.01
53.731054,0.32,0.00,-0.01
53.731381,0.32,0.00,-0.01
53.731726,0.32,0.00,-0.01
53.732049,0.32,0.00,-0.01
53.732397,0.31,0.01,-0.01
53.732745,0.31,0.01,-0.01
53.733244,0.31,0.01,-0.01
53.733634,0.31,0.00,-0.01
53.734006,0.31,0.01,-0.01
53.734307,0.31,0.01,-0.01
53.734624,0.31,0.01,-0.02
53.734999,0.30,0.01,-0.01
53.737648,0.30,0.01,-0.02
53.743046,0.30,0.01,-0.02
53.743896,0.30,0.01,-0.02
53.744332,0.30,0.01,-0.02
53.744665,0.29,0.01,-0.02
53.747307,0.29,0.02,-0.02
53.748764,0.29,0.01,-0.02
53.750703,0.29,0.01,-0.02
53.752741,0.29,0.01,-0.02
53.755168,0.29,0.02,-0.02
53.758090,0.28,0.02,-0.01
53.758790,0.28,0.02,-0.02
53.761491,0.28,0.02,-0.01
53.763387,0.28,0.02,-0.01
53.764842,0.27,0.02,-0.01
53.766653,0.27,0.02,-0.01
53.768688,0.27,0.02,-0.01
53.770617,0.27,0.02,-0.01
53.773724,0.27,0.02,-0.01
53.775601,0.27,0.02,-0.01
53.776021,0.27,0.02,-0.01
53.778869,0.26,0.03,-0.01
53.781867,0.26,0.02,-0.01
53.782288,0.26,0.02,-0.01
53.784291,0.26,0.03,-0.01
53.787374,0.25,0.03,-0.01
53.788467,0.25,0.03,-0.01
53.794501,0.25,0.03,-0.01
53.795350,0.25,0.03,-0.01
53.795716,0.24,0.03,-0.01
53.796031,0.24,0.03,-0.01
53.799410,0.24,0.03,-0.01
53.799751,0.24,0.03,-0.01
53.802406,0.24,0.03,-0.01
53.804339,0.24,0.03,-0.01
53.819865,0.23,0.03,-0.01
53.820536,0.23,0.03,-0.01
53.820894,0.23,0.03,-0.01
53.821470,0.22,0.03,-0.01
53.821949,0.23,0.03,-0.01
53.822337,0.22,0.03,-0.01
53.822684,0.22,0.03,-0.01
53.823026,0.22,0.03,-0.01
53.823342,0.22,0.03,-0.01
53.828052,0.21,0.03,-0.01
53.828713,0.21,0.03,-0.01
53.829131,0.21,0.03,-0.01
53.830485,0.21,0.03,-0.01
53.832529,0.21,0.03,-0.01
53.834367,0.20,0.03,-0.02
53.836499,0.20,0.03,-0.01
53.838968,0.20,0.04,-0.01
53.841549,0.20,0.04,-0.01
53.842245,0.19,0.04,-0.02
53.844532,0.19,0.04,-0.01
53.847451,0.19,0.04,-0.01
53.848599,0.19,0.04,-0.01
53.850487,0.19,0.04,-0.01
53.852498,0.19,0.03,-0.01
53.854740,0.18,0.03,-0.01
53.856899,0.18,0.04,-0.01
53.858431,0.18,0.04,-0.01
53.860489,0.17,0.04,-0.01
53.862850,0.17,0.04,-0.01
53.864508,0.17,0.04,-0.01
53.867201,0.17,0.04,-0.01
53.868354,0.17,0.04,-0.01
53.871101,0.17,0.04,-0.01
53.873515,0.16,0.04,-0.01
53.874183,0.16,0.04,-0.01
53.876494,0.16,0.04,-0.01
53.879809,0.16,0.04,-0.01
53.880203,0.15,0.04,-0.01
53.882491,0.15,0.03,-0.01
53.884509,0.15,0.03,-0.01
53.887273,0.15,0.03,-0.01
53.895863,0.15,0.04,-0.01
53.896766,0.15,0.04,-0.01
53.897197,0.14,0.04,-0.01
53.897548,0.14,0.03,-0.01
53.897873,0.14,0.03,-0.01
53.899246,0.14,0.03,-0.01
53.900767,0.13,0.03,-0.01
53.902730,0.13,0.03,-0.01
53.904536,0.13,0.03,-0.01
53.927627,0.13,0.04,-0.01
53.928268,0.13,0.03,-0.01
53.928563,0.12,0.03,-0.01
53.928819,0.12,0.03,-0.01
53.929229,0.12,0.03,-0.01
53.929485,0.12,0.03,-0.01
53.929730,0.12,0.03,-0.01
53.929992,0.11,0.03,-0.01
53.930234,0.11,0.03,-0.01
53.930514,0.11,0.03,-0.01
53.930767,0.11,0.03,-0.01
53.931036,0.11,0.03,-0.01
53.931280,0.10,0.03,-0.01
53.933442,0.10,0.03,-0.01
53.933820,0.10,0.03,-0.01
53.936649,0.10,0.03,-0.01
53.938732,0.10,0.03,-0.01
53.940611,0.09,0.03,-0.01
53.942963,0.09,0.03,-0.01
53.944625,0.09,0.03,-0.01
53.946289,0.09,0.03,-0.01
53.948253,0.09,0.02,-0.01
53.950076,0.08,0.02,-0.00
53.952065,0.08,0.03,-0.01
53.954535,0.08,0.02,-0.00
53.956107,0.08,0.02,-0.00
53.958352,0.08,0.02,-0.00
53.960790,0.07,0.02,-0.00
53.962312,0.07,0.02,-0.01
53.964252,0.07,0.02,-0.00
53.966311,0.07,0.02,-0.00
53.968318,0.06,0.02,-0.00
53.970554,0.06,0.02,-0.01
53.972792,0.06,0.02,-0.00
53.974410,0.06,0.02,-0.00
53.976159,0.06,0.02,-0.00
53.978460,0.06,0.02,-0.00
53.980219,0.05,0.02,-0.00
53.982376,0.05,0.02,-0.00
53.984075,0.05,0.02,-0.00
53.986167,0.05,0.02,-0.00
53.988103,0.05,0.01,-0.00
53.993576,0.04,0.01,-0.00
53.994513,0.04,0.01,-0.00
53.994919,0.04,0.01,-0.00
53.997699,0.03,0.01,-0.01
53.998046,0.03,0.01,-0.01
54.000426,0.03,0.01,-0.00
54.002340,0.03,0.01,-0.01
54.004450,0.03,0.01,-0.00
54.025559,0.03,0.01,-0.00
54.026286,0.02,0.01,-0.00
54.026645,0.02,0.01,-0.00
54.026971,0.02,0.01,-0.01
54.027323,0.02,0.01,-0.00
54.027661,0.01,0.01,-0.00
54.028006,0.01,0.01,-0.01
54.028323,0.01,0.01,-0.00
54.028671,0.01,0.01,-0.00
54.028983,0.01,0.00,-0.00
54.029516,0.00,0.00,-0.00
54.029846,0.00,0.00,-0.00
54.030166,0.00,0.00,-0.00
54.032512,-0.00,0.00,-0.00
54.035131,-0.01,0.00,0.00
54.036092,-0.01,0.00,-0.00
54.038257,-0.01,-0.00,0.00
54.040119,-0.01,-0.00,0.00
54.042512,-0.01,0.00,0.00
54.044819,-0.01,-0.00,0.00
54.046877,-0.01,-0.00,-0.00
54.048462,-0.02,-0.00,0.00
54.050736,-0.02,-0.00,0.00
54.052189,-0.02,-0.00,0.00
54.055108,-0.02,-0.00,0.00
54.057844,-0.02,-0.00,0.00
54.058617,-0.03,-0.00,0.00
54.062419,-0.03,-0.01,0.00
54.062782,-0.03,-0.01,0.00
54.064476,-0.03,-0.01,0.00
54.067223,-0.03,-0.01,0.00
54.068223,-0.04,-0.01,0.00
54.070175,-0.03,-0.01,0.00
54.072810,-0.04,-0.01,0.00
54.074673,-0.04,-0.01,-0.00
54.076473,-0.04,-0.01,-0.00
54.078717,-0.05,-0.01,-0.00
54.080363,-0.05,-0.01,-0.00
54.082298,-0.05,-0.01,0.00
54.084655,-0.05,-0.01,-0.00
54.087298,-0.05,-0.01,0.00
54.088642,-0.05,-0.01,-0.00
54.096876,-0.06,-0.01,-0.00
54.097683,-0.06,-0.01,0.00
54.098059,-0.06,-0.01,-0.00
54.098400,-0.07,-0.01,0.00
54.098731,-0.06,-0.01,0.00
54.100138,-0.07,-0.01,0.00
54.102501,-0.07,-0.01,0.00
54.104544,-0.07,-0.01,0.00
54.118643,-0.07,-0.02,0.00
54.119117,-0.07,-0.01,0.00
54.119330,-0.07,-0.02,0.00
54.119539,-0.08,-0.02,0.00
54.119857,-0.08,-0.02,0.00
54.120139,-0.08,-0.01,0.00
54.120427,-0.08,-0.02,0.01
54.120697,-0.08,-0.02,0.00
54.122371,-0.08,-0.02,0.01
54.124414,-0.09,-0.02,0.00
54.126357,-0.09,-0.02,0.00
54.128307,-0.09,-0.02,0.01
54.130470,-0.09,-0.02,0.00
54.131963,-0.09,-0.02,0.00
54.133943,-0.10,-0.02,0.00
54.136123,-0.09,-0.02,0.00
54.139699,-0.10,-0.02,0.00
54.140474,-0.10,-0.02,0.00
54.142301,-0.10,-0.02,0.00
54.144328,-0.10,-0.02,0.01
54.146079,-0.10,-0.02,0.01
54.147977,-0.10,-0.02,0.01
54.150258,-0.10,-0.02,0.01
54.152263,-0.10,-0.02,0.00
54.154297,-0.11,-0.02,0.01
54.156220,-0.11,-0.02,0.00
54.158277,-0.11,-0.02,0.00
54.160319,-0.11,-0.02,0.01
54.162271,-0.11,-0.02,0.01
54.164334,-0.11,-0.02,0.00
54.166251,-0.11,-0.02,0.00
54.168479,-0.12,-0.02,0.01
54.170747,-0.11,-0.02,0.00
