time,wx (rad/s),wy (rad/s),wz (rad/s)
30.888600,0.03,-0.14,0.07
30.889918,0.03,-0.15,0.08
30.891266,0.02,-0.15,0.08
30.892674,0.02,-0.15,0.08
30.894089,0.02,-0.16,0.08
30.895043,0.01,-0.16,0.08
30.896056,0.01,-0.16,0.08
30.896779,-0.00,-0.17,0.08
30.897998,-0.00,-0.17,0.09
30.898801,-0.01,-0.18,0.09
30.899757,-0.01,-0.18,0.09
30.900790,-0.02,-0.18,0.09
30.902527,-0.02,-0.19,0.09
30.905774,-0.03,-0.19,0.09
30.907175,-0.03,-0.19,0.09
30.908101,-0.04,-0.20,0.09
30.909961,-0.04,-0.20,0.09
30.911976,-0.05,-0.20,0.09
30.913781,-0.06,-0.21,0.10
30.916366,-0.06,-0.21,0.10
30.917915,-0.06,-0.21,0.10
30.920188,-0.07,-0.22,0.10
30.922807,-0.07,-0.22,0.10
30.924538,-0.08,-0.22,0.10
30.926498,-0.08,-0.23,0.10
30.928216,-0.09,-0.23,0.10
30.929778,-0.09,-0.23,0.10
30.932408,-0.10,-0.24,0.11
30.933710,-0.10,-0.24,0.11
30.936063,-0.11,-0.24,0.11
30.938377,-0.11,-0.25,0.11
30.940454,-0.12,-0.25,0.11
30.942332,-0.12,-0.25,0.11
30.944596,-0.12,-0.26,0.11
30.946849,-0.13,-0.26,0.11
30.948064,-0.13,-0.26,0.11
30.950807,-0.14,-0.27,0.11
30.952095,-0.15,-0.27,0.11
30.959929,-0.15,-0.27,0.11
30.960957,-0.16,-0.27,0.12
30.961314,-0.16,-0.28,0.12
30.961761,-0.16,-0.28,0.12
30.962089,-0.17,-0.28,0.12
30.964197,-0.17,-0.28,0.12
30.966086,-0.18,-0.29,0.12
30.968074,-0.18,-0.29,0.13
30.969778,-0.19,-0.29,0.13
30.982298,-0.19,-0.30,0.13
30.983925,-0.20,-0.30,0.13
30.985200,-0.20,-0.30,0.13
30.986961,-0.20,-0.30,0.13
30.988075,-0.21,-0.30,0.13
30.989205,-0.21,-0.31,0.13
30.990548,-0.22,-0.31,0.13
30.992062,-0.22,-0.31,0.13
30.993222,-0.23,-0.31,0.13
30.994372,-0.23,-0.32,0.13
30.995150,-0.24,-0.32,0.13
30.996403,-0.24,-0.32,0.14
30.997323,-0.24,-0.32,0.14
30.998238,-0.25,-0.33,0.14
31.001185,-0.25,-0.33,0.14
31.002196,-0.26,-0.33,0.14
31.010806,-0.26,-0.33,0.14
31.011785,-0.27,-0.33,0.14
31.012166,-0.27,-0.33,0.14
31.012493,-0.28,-0.33,0.14
31.012822,-0.28,-0.34,0.14
31.013630,-0.28,-0.34,0.14
31.015486,-0.29,-0.34,0.14
31.017515,-0.29,-0.34,0.14
31.019588,-0.30,-0.34,0.14
31.021584,-0.30,-0.35,0.15
31.023886,-0.30,-0.35,0.15
31.025722,-0.31,-0.35,0.15
31.027800,-0.31,-0.35,0.15
31.029616,-0.32,-0.35,0.15
31.031464,-0.32,-0.35,0.15
31.033366,-0.33,-0.35,0.15
31.035648,-0.33,-0.35,0.15
31.038153,-0.34,-0.35,0.15
31.040023,-0.34,-0.36,0.15
31.041616,-0.34,-0.36,0.15
31.043975,-0.35,-0.36,0.15
31.045758,-0.35,-0.36,0.15
31.047632,-0.36,-0.36,0.15
31.049800,-0.36,-0.36,0.15
31.051830,-0.36,-0.36,0.15
31.055140,-0.37,-0.36,0.15
31.056432,-0.37,-0.36,0.16
31.057561,-0.38,-0.36,0.16
31.059473,-0.38,-0.37,0.16
31.061394,-0.39,-0.37,0.16
31.063661,-0.39,-0.37,0.16
31.065754,-0.39,-0.37,0.16
31.067627,-0.40,-0.37,0.16
31.069798,-0.40,-0.37,0.16
31.080393,-0.40,-0.36,0.16
31.082529,-0.41,-0.37,0.16
31.083874,-0.42,-0.37,0.16
31.084890,-0.42,-0.37,0.16
31.086015,-0.42,-0.37,0.16
31.086854,-0.43,-0.37,0.16
31.087834,-0.43,-0.37,0.16
31.088772,-0.43,-0.37,0.16
31.090282,-0.44,-0.37,0.16
31.090742,-0.45,-0.37,0.16
31.091278,-0.45,-0.37,0.16
31.099508,-0.45,-0.37,0.16
31.100427,-0.46,-0.37,0.16
31.100765,-0.46,-0.37,0.16
31.101084,-0.47,-0.37,0.16
31.101725,-0.47,-0.37,0.16
31.109208,-0.47,-0.37,0.16
31.110421,-0.48,-0.37,0.16
31.110816,-0.48,-0.37,0.16
31.111169,-0.49,-0.37,0.16
31.111505,-0.49,-0.37,0.17
31.113649,-0.49,-0.37,0.17
31.115397,-0.50,-0.36,0.17
31.117556,-0.50,-0.36,0.16
31.119321,-0.51,-0.36,0.17
31.121315,-0.51,-0.36,0.17
31.123497,-0.52,-0.36,0.17
31.125333,-0.52,-0.36,0.17
31.127329,-0.52,-0.36,0.17
31.129568,-0.52,-0.36,0.17
31.131681,-0.54,-0.36,0.17
31.133544,-0.53,-0.35,0.17
31.135557,-0.54,-0.35,0.17
31.139098,-0.54,-0.35,0.17
31.140384,-0.55,-0.35,0.17
31.142005,-0.55,-0.35,0.17
31.144036,-0.55,-0.35,0.17
31.145943,-0.56,-0.35,0.17
31.147719,-0.56,-0.35,0.17
31.149371,-0.57,-0.35,0.17
31.151608,-0.57,-0.34,0.17
31.154737,-0.58,-0.34,0.16
31.156695,-0.58,-0.34,0.17
31.158469,-0.58,-0.34,0.17
31.160213,-0.59,-0.34,0.17
31.161554,-0.59,-0.34,0.17
31.163797,-0.59,-0.34,0.16
31.165616,-0.60,-0.34,0.17
31.167573,-0.60,-0.33,0.16
31.169817,-0.61,-0.33,0.16
31.180571,-0.61,-0.33,0.16
31.181575,-0.61,-0.33,0.17
31.181984,-0.61,-0.33,0.17
31.182327,-0.62,-0.33,0.16
31.182665,-0.62,-0.33,0.16
31.182995,-0.62,-0.32,0.16
31.183726,-0.63,-0.32,0.16
31.185666,-0.63,-0.32,0.16
31.204395,-0.63,-0.32,0.16
31.206373,-0.64,-0.31,0.16
31.207493,-0.64,-0.31,0.16
31.208619,-0.64,-0.31,0.16
31.209916,-0.65,-0.31,0.16
31.211124,-0.65,-0.31,0.16
31.212213,-0.65,-0.30,0.16
31.213395,-0.65,-0.30,0.16
31.214322,-0.66,-0.30,0.16
31.215185,-0.66,-0.29,0.16
31.215995,-0.67,-0.29,0.16
31.216817,-0.67,-0.29,0.16
31.217720,-0.67,-0.29,0.16
31.218680,-0.67,-0.29,0.16
31.219828,-0.68,-0.28,0.16
31.220926,-0.68,-0.28,0.16
31.222107,-0.68,-0.28,0.16
31.223517,-0.68,-0.28,0.16
31.224441,-0.69,-0.27,0.15
31.226140,-0.69,-0.27,0.16
31.229159,-0.69,-0.27,0.15
31.230170,-0.69,-0.26,0.15
31.231454,-0.70,-0.26,0.15
31.233242,-0.70,-0.26,0.15
31.235719,-0.70,-0.26,0.15
31.238245,-0.70,-0.25,0.15
31.239695,-0.71,-0.25,0.15
31.241194,-0.71,-0.25,0.15
31.243128,-0.71,-0.24,0.15
31.245069,-0.71,-0.24,0.15
31.247518,-0.72,-0.24,0.15
31.249180,-0.72,-0.23,0.15
31.251170,-0.72,-0.23,0.15
31.258493,-0.72,-0.23,0.14
31.259457,-0.73,-0.23,0.14
31.259822,-0.73,-0.22,0.14
31.260177,-0.73,-0.22,0.14
31.261031,-0.73,-0.22,0.14
31.263634,-0.73,-0.21,0.14
31.265087,-0.73,-0.21,0.14
31.267559,-0.74,-0.21,0.14
31.269006,-0.74,-0.20,0.14
31.280706,-0.74,-0.20,0.14
31.282659,-0.74,-0.20,0.14
31.283895,-0.75,-0.19,0.14
31.285049,-0.74,-0.19,0.13
31.286504,-0.75,-0.19,0.13
31.287699,-0.75,-0.18,0.13
31.288914,-0.75,-0.18,0.13
31.290376,-0.75,-0.18,0.13
31.291564,-0.75,-0.17,0.13
31.292427,-0.75,-0.17,0.13
31.293481,-0.76,-0.17,0.13
31.294559,-0.76,-0.16,0.12
31.295514,-0.76,-0.16,0.12
31.298507,-0.76,-0.16,0.12
31.300151,-0.76,-0.15,0.12
31.301660,-0.76,-0.15,0.12
31.307056,-0.77,-0.15,0.12
31.309010,-0.77,-0.14,0.12
31.310497,-0.77,-0.14,0.12
31.311658,-0.77,-0.13,0.11
31.312828,-0.77,-0.13,0.11
31.314142,-0.77,-0.13,0.11
31.315082,-0.78,-0.12,0.11
31.316909,-0.77,-0.12,0.11
31.319376,-0.78,-0.12,0.11
31.321958,-0.78,-0.11,0.11
31.323800,-0.78,-0.11,0.11
31.325325,-0.78,-0.11,0.10
31.327631,-0.78,-0.10,0.10
31.329412,-0.78,-0.10,0.10
31.331374,-0.79,-0.10,0.10
31.333176,-0.79,-0.09,0.10
31.334834,-0.79,-0.09,0.10
31.337868,-0.79,-0.08,0.10
31.339307,-0.79,-0.08,0.09
31.341025,-0.79,-0.08,0.09
31.343169,-0.79,-0.07,0.09
31.345009,-0.80,-0.07,0.09
31.346938,-0.80,-0.06,0.09
31.349264,-0.80,-0.06,0.09
31.351198,-0.80,-0.06,0.09
31.354516,-0.80,-0.05,0.09
31.355313,-0.80,-0.05,0.08
31.356880,-0.81,-0.04,0.08
31.359649,-0.80,-0.04,0.08
31.360884,-0.80,-0.03,0.08
31.362968,-0.81,-0.03,0.08
31.365028,-0.81,-0.03,0.08
31.367565,-0.81,-0.02,0.08
31.369829,-0.81,-0.02,0.07
31.380769,-0.81,-0.01,0.07
31.382546,-0.81,-0.01,0.07
31.383875,-0.82,-0.01,0.07
31.384986,-0.82,-0.01,0.07
31.386325,-0.82,0.00,0.07
31.387319,-0.82,0.01,0.06
31.388504,-0.82,0.01,0.06
31.389842,-0.82,0.01,0.06
31.390529,-0.82,0.01,0.06
31.390908,-0.82,0.02,0.06
31.391266,-0.82,0.02,0.06
31.399464,-0.82,0.03,0.05
31.400374,-0.82,0.03,0.05
31.400735,-0.82,0.04,0.05
31.401065,-0.83,0.04,0.05
31.401390,-0.82,0.05,0.05
31.403557,-0.83,0.05,0.04
31.408599,-0.83,0.05,0.04
31.409775,-0.83,0.05,0.04
31.410164,-0.83,0.06,0.04
31.411215,-0.82,0.06,0.04
31.413037,-0.83,0.07,0.03
31.414689,-0.83,0.07,0.03
31.416689,-0.83,0.07,0.03
31.419197,-0.83,0.08,0.03
31.421088,-0.83,0.08,0.03
31.423329,-0.83,0.09,0.03
31.424799,-0.83,0.09,0.03
31.427101,-0.83,0.09,0.02
31.428863,-0.83,0.09,0.02
31.431106,-0.83,0.10,0.02
31.432694,-0.83,0.10,0.02
31.434813,-0.83,0.11,0.02
31.437007,-0.83,0.11,0.01
31.438753,-0.83,0.12,0.01
31.440595,-0.83,0.12,0.01
31.443514,-0.83,0.12,0.01
31.444985,-0.83,0.13,0.01
31.447208,-0.83,0.13,0.00
31.448845,-0.83,0.13,0.00
31.451314,-0.83,0.14,0.00
31.452794,-0.83,0.14,-0.00
31.454874,-0.83,0.15,-0.00
31.456786,-0.83,0.15,-0.01
31.459386,-0.83,0.15,-0.01
31.460820,-0.83,0.16,-0.01
31.463335,-0.83,0.16,-0.01
31.464630,-0.83,0.16,-0.01
31.466755,-0.82,0.17,-0.02
31.468616,-0.82,0.17,-0.02
31.477838,-0.82,0.18,-0.02
31.479162,-0.82,0.18,-0.02
31.480209,-0.82,0.18,-0.02
31.481112,-0.82,0.19,-0.02
31.482154,-0.82,0.19,-0.03
31.482952,-0.82,0.19,-0.02
31.483750,-0.82,0.20,-0.03
31.484989,-0.81,0.20,-0.03
31.496155,-0.82,0.21,-0.03
31.497817,-0.81,0.21,-0.03
31.498772,-0.81,0.21,-0.03
31.499608,-0.81,0.22,-0.04
31.500524,-0.81,0.22,-0.04
31.501361,-0.81,0.22,-0.04
31.502519,-0.81,0.22,-0.04
31.504146,-0.81,0.23,-0.04
31.505301,-0.80,0.23,-0.05
31.506312,-0.80,0.23,-0.05
31.507359,-0.80,0.24,-0.05
31.509729,-0.80,0.24,-0.05
31.511172,-0.80,0.24,-0.05
31.512566,-0.80,0.25,-0.06
31.514752,-0.79,0.24,-0.06
31.516953,-0.79,0.25,-0.06
31.519052,-0.79,0.25,-0.06
31.520753,-0.79,0.26,-0.06
31.522418,-0.79,0.26,-0.07
31.524642,-0.78,0.27,-0.07
31.526537,-0.79,0.27,-0.07
31.528443,-0.78,0.27,-0.07
31.531017,-0.78,0.27,-0.07
31.532669,-0.78,0.28,-0.07
31.534971,-0.78,0.28,-0.08
31.537205,-0.78,0.28,-0.08
31.539036,-0.78,0.28,-0.08
31.540743,-0.78,0.29,-0.08
31.542999,-0.77,0.29,-0.09
31.544592,-0.77,0.29,-0.08
31.547006,-0.77,0.29,-0.09
31.548665,-0.76,0.30,-0.09
31.551003,-0.76,0.30,-0.09
31.552457,-0.76,0.30,-0.09
31.554734,-0.76,0.30,-0.10
31.556594,-0.76,0.31,-0.10
31.558821,-0.75,0.31,-0.10
31.560825,-0.75,0.31,-0.10
31.562708,-0.75,0.31,-0.10
31.564545,-0.75,0.32,-0.10
31.566648,-0.75,0.32,-0.10
31.568716,-0.74,0.32,-0.11
31.574685,-0.74,0.33,-0.11
31.575594,-0.74,0.33,-0.11
31.575952,-0.74,0.33,-0.11
31.576486,-0.73,0.33,-0.11
31.578575,-0.73,0.34,-0.11
31.580425,-0.73,0.34,-0.12
31.582269,-0.73,0.34,-0.12
31.584526,-0.73,0.35,-0.11
31.593668,-0.72,0.35,-0.12
31.595119,-0.73,0.35,-0.12
31.596250,-0.72,0.35,-0.12
31.597262,-0.72,0.36,-0.13
31.598505,-0.72,0.36,-0.13
31.599489,-0.72,0.36,-0.13
31.600435,-0.71,0.36,-0.13
31.601518,-0.71,0.36,-0.13
31.604398,-0.71,0.36,-0.13
31.606054,-0.70,0.37,-0.13
31.607148,-0.70,0.37,-0.14
31.609075,-0.70,0.37,-0.14
31.611054,-0.70,0.37,-0.14
31.612848,-0.69,0.37,-0.14
31.615318,-0.69,0.37,-0.14
31.616597,-0.69,0.38,-0.14
31.618699,-0.68,0.38,-0.14
31.621512,-0.68,0.38,-0.14
31.623353,-0.68,0.38,-0.15
31.624546,-0.67,0.38,-0.15
31.626596,-0.67,0.38,-0.15
31.629196,-0.67,0.39,-0.15
31.630589,-0.67,0.39,-0.15
31.632191,-0.67,0.39,-0.15
31.634904,-0.66,0.39,-0.15
31.637512,-0.66,0.39,-0.15
31.638442,-0.66,0.39,-0.15
31.640505,-0.66,0.40,-0.15
31.642771,-0.65,0.40,-0.16
31.644614,-0.65,0.40,-0.16
31.646820,-0.65,0.40,-0.16
31.648216,-0.64,0.40,-0.16
31.650795,-0.64,0.40,-0.16
31.652442,-0.64,0.41,-0.16
31.656418,-0.64,0.41,-0.16
31.657648,-0.63,0.41,-0.17
31.659005,-0.63,0.41,-0.16
31.660433,-0.63,0.41,-0.17
31.662431,-0.62,0.41,-0.17
31.664393,-0.62,0.41,-0.17
31.666933,-0.62,0.41,-0.17
31.668730,-0.61,0.42,-0.17
31.675995,-0.61,0.42,-0.17
31.676900,-0.61,0.42,-0.17
31.677240,-0.60,0.42,-0.17
31.677675,-0.60,0.42,-0.17
31.678373,-0.60,0.42,-0.17
31.680740,-0.59,0.42,-0.18
31.682931,-0.59,0.42,-0.18
31.684340,-0.59,0.42,-0.18
31.696712,-0.59,0.42,-0.18
31.698955,-0.58,0.42,-0.18
31.700539,-0.58,0.42,-0.18
31.702088,-0.57,0.42,-0.18
31.703695,-0.57,0.42,-0.18
31.705050,-0.57,0.42,-0.18
31.706553,-0.56,0.43,-0.18
31.708269,-0.56,0.43,-0.18
31.709230,-0.55,0.43,-0.18
31.710539,-0.55,0.43,-0.18
31.711610,-0.55,0.43,-0.18
31.712732,-0.55,0.43,-0.19
31.713604,-0.54,0.43,-0.19
31.714589,-0.54,0.43,-0.19
31.715305,-0.54,0.43,-0.19
31.718344,-0.53,0.43,-0.19
31.719505,-0.53,0.43,-0.19
31.719881,-0.52,0.43,-0.19
31.722764,-0.52,0.43,-0.19
31.724267,-0.52,0.43,-0.19
31.727448,-0.51,0.43,-0.19
31.728096,-0.50,0.43,-0.19
31.730038,-0.51,0.43,-0.19
31.732211,-0.50,0.43,-0.19
31.734114,-0.50,0.43,-0.19
31.736055,-0.49,0.43,-0.19
31.738420,-0.49,0.43,-0.19
31.740060,-0.48,0.43,-0.19
31.742120,-0.48,0.43,-0.19
31.744168,-0.47,0.43,-0.19
31.746061,-0.47,0.43,-0.19
31.748166,-0.46,0.43,-0.19
31.750777,-0.46,0.43,-0.19
31.751919,-0.46,0.43,-0.19
31.758525,-0.45,0.43,-0.19
31.759539,-0.44,0.44,-0.19
31.759943,-0.44,0.43,-0.19
31.760289,-0.44,0.43,-0.19
31.763024,-0.43,0.43,-0.19
31.764629,-0.43,0.43,-0.19
31.766852,-0.43,0.43,-0.19
31.768088,-0.42,0.43,-0.19
31.782067,-0.41,0.43,-0.19
31.783976,-0.41,0.43,-0.19
31.785190,-0.40,0.43,-0.19
31.786452,-0.41,0.43,-0.19
31.787688,-0.39,0.43,-0.19
31.788942,-0.39,0.43,-0.19
31.790394,-0.39,0.43,-0.19
31.791837,-0.38,0.43,-0.19
31.793061,-0.38,0.43,-0.19
31.793574,-0.37,0.43,-0.19
31.793938,-0.37,0.43,-0.19
31.794278,-0.37,0.43,-0.19
31.794627,-0.36,0.42,-0.19
31.796683,-0.35,0.43,-0.19
31.797801,-0.35,0.42,-0.19
31.800581,-0.35,0.42,-0.19
31.802296,-0.34,0.42,-0.19
31.804650,-0.34,0.42,-0.19
31.805854,-0.33,0.42,-0.19
31.809136,-0.32,0.42,-0.19
31.810074,-0.32,0.42,-0.19
31.811920,-0.32,0.42,-0.19
31.813942,-0.31,0.42,-0.18
31.816102,-0.31,0.42,-0.19
31.817766,-0.30,0.41,-0.18
31.820516,-0.30,0.41,-0.18
31.821957,-0.29,0.41,-0.18
31.824285,-0.29,0.41,-0.18
31.826024,-0.28,0.41,-0.18
31.827866,-0.28,0.41,-0.18
31.830063,-0.27,0.41,-0.18
31.831927,-0.27,0.41,-0.18
31.833898,-0.26,0.41,-0.18
31.837710,-0.26,0.41,-0.18
31.838507,-0.25,0.40,-0.18
31.840265,-0.25,0.40,-0.17
31.843341,-0.24,0.40,-0.18
31.844760,-0.24,0.40,-0.17
31.845788,-0.24,0.40,-0.17
31.848647,-0.23,0.40,-0.17
31.849943,-0.23,0.40,-0.17
31.852562,-0.22,0.40,-0.17
31.853804,-0.21,0.39,-0.17
31.856335,-0.21,0.39,-0.17
31.858134,-0.21,0.39,-0.17
31.861173,-0.20,0.39,-0.17
31.861658,-0.20,0.38,-0.17
31.863884,-0.19,0.38,-0.16
31.865580,-0.19,0.38,-0.16
31.867620,-0.18,0.38,-0.16
31.874667,-0.17,0.38,-0.16
31.875673,-0.17,0.38,-0.16
31.876084,-0.17,0.38,-0.16
31.876474,-0.16,0.37,-0.16
31.877926,-0.16,0.37,-0.16
31.880299,-0.15,0.37,-0.16
31.881658,-0.15,0.37,-0.15
31.883648,-0.14,0.37,-0.15
31.897182,-0.14,0.36,-0.15
31.899020,-0.13,0.36,-0.15
31.900218,-0.13,0.36,-0.15
31.902274,-0.12,0.36,-0.15
31.904963,-0.12,0.36,-0.15
31.906802,-0.12,0.35,-0.15
31.908168,-0.11,0.35,-0.14
31.909861,-0.10,0.35,-0.14
31.911067,-0.10,0.35,-0.14
31.912251,-0.09,0.35,-0.14
31.913412,-0.09,0.34,-0.14
31.914699,-0.09,0.34,-0.14
31.915935,-0.08,0.34,-0.14
31.916763,-0.07,0.34,-0.13
31.918217,-0.07,0.34,-0.13
31.918850,-0.07,0.33,-0.13
31.919310,-0.06,0.33,-0.13
31.919760,-0.06,0.33,-0.13
31.922204,-0.05,0.32,-0.13
31.924079,-0.05,0.32,-0.13
31.925646,-0.04,0.32,-0.12
31.927790,-0.04,0.32,-0.12
31.929656,-0.03,0.32,-0.12
31.931563,-0.03,0.32,-0.12
31.934066,-0.02,0.32,-0.12
31.935578,-0.02,0.31,-0.12
31.937966,-0.01,0.31,-0.11
31.940012,-0.01,0.31,-0.11
31.941725,-0.00,0.31,-0.11
31.943692,0.00,0.30,-0.11
31.945122,0.01,0.30,-0.11
31.947333,0.01,0.30,-0.11
31.949275,0.02,0.30,-0.11
31.951402,0.02,0.29,-0.10
31.953742,0.02,0.29,-0.10
31.955555,0.03,0.29,-0.10
31.957570,0.04,0.29,-0.09
31.960001,0.04,0.29,-0.10
31.961641,0.05,0.28,-0.10
31.964221,0.05,0.28,-0.09
31.965113,0.05,0.28,-0.09
31.967269,0.06,0.28,-0.09
31.973817,0.07,0.27,-0.08
31.974765,0.07,0.27,-0.08
31.975175,0.07,0.26,-0.08
31.975525,0.08,0.26,-0.08
31.977663,0.08,0.26,-0.08
31.980248,0.09,0.26,-0.08
31.981217,0.10,0.25,-0.08
31.983244,0.10,0.25,-0.08
31.985595,0.11,0.25,-0.07
31.998875,0.11,0.24,-0.07
32.000917,0.11,0.24,-0.07
32.002399,0.12,0.24,-0.07
32.003658,0.13,0.24,-0.06
32.004945,0.13,0.23,-0.06
32.006368,0.14,0.23,-0.06
32.007698,0.14,0.23,-0.06
32.008956,0.15,0.22,-0.06
32.010147,0.15,0.22,-0.05
32.011190,0.15,0.22,-0.05
32.011907,0.16,0.21,-0.05
32.012653,0.16,0.21,-0.05
32.013645,0.17,0.21,-0.05
32.014448,0.18,0.21,-0.04
32.015510,0.18,0.20,-0.04
32.018355,0.18,0.20,-0.04
32.020308,0.19,0.19,-0.04
32.023191,0.20,0.19,-0.03
32.024656,0.20,0.19,-0.03
32.026619,0.20,0.18,-0.03
32.028162,0.21,0.18,-0.03
32.029268,0.22,0.18,-0.03
32.031738,0.22,0.17,-0.03
32.033350,0.23,0.17,-0.03
32.035586,0.23,0.17,-0.02
32.037621,0.24,0.17,-0.02
32.039303,0.24,0.16,-0.02
32.041091,0.25,0.16,-0.02
32.043213,0.25,0.15,-0.01
32.044872,0.25,0.15,-0.01
32.047724,0.26,0.15,-0.01
32.049355,0.26,0.14,-0.01
32.051365,0.27,0.14,-0.00
32.054170,0.27,0.14,-0.00
32.055852,0.28,0.13,-0.00
32.057134,0.28,0.13,0.00
32.059018,0.29,0.13,0.00
32.061167,0.29,0.12,0.01
32.063731,0.30,0.12,0.01
32.065290,0.30,0.12,0.01
32.067159,0.31,0.11,0.01
32.074507,0.31,0.11,0.01
32.075626,0.31,0.11,0.02
32.076019,0.32,0.11,0.02
32.076355,0.32,0.10,0.02
32.077398,0.33,0.10,0.02
32.080743,0.34,0.09,0.02
32.081389,0.34,0.09,0.03
32.083622,0.34,0.08,0.03
32.085199,0.35,0.08,0.03
32.095149,0.35,0.08,0.03
32.097080,0.36,0.08,0.03
32.098708,0.37,0.07,0.04
32.099824,0.36,0.07,0.04
32.100901,0.37,0.06,0.04
32.102250,0.38,0.06,0.04
32.104453,0.38,0.06,0.05
32.106012,0.39,0.06,0.05
32.107374,0.39,0.05,0.05
32.108663,0.39,0.05,0.05
32.109756,0.40,0.04,0.05
32.110614,0.40,0.04,0.06
32.111497,0.40,0.04,0.06
32.114158,0.41,0.03,0.06
32.115764,0.42,0.02,0.06
32.117646,0.42,0.02,0.06
32.119176,0.42,0.02,0.07
32.122903,0.43,0.01,0.07
32.123905,0.43,0.01,0.07
32.125122,0.44,0.01,0.07
32.127205,0.44,0.00,0.07
32.129040,0.44,0.00,0.08
32.131294,0.45,-0.00,0.07
32.132947,0.45,-0.01,0.08
32.135280,0.46,-0.01,0.08
32.137143,0.46,-0.02,0.08
32.139079,0.46,-0.02,0.08
32.141322,0.47,-0.02,0.09
32.143410,0.47,-0.03,0.09
32.144917,0.47,-0.03,0.09
32.147765,0.48,-0.03,0.09
32.149489,0.49,-0.04,0.09
32.151129,0.48,-0.04,0.10
32.153794,0.49,-0.04,0.10
32.155707,0.50,-0.05,0.10
32.157192,0.50,-0.06,0.10
32.159097,0.51,-0.06,0.10
32.161093,0.51,-0.06,0.11
32.163330,0.51,-0.07,0.10
32.165113,0.51,-0.07,0.11
32.167168,0.52,-0.07,0.11
32.178505,0.52,-0.08,0.11
32.180090,0.52,-0.08,0.11
32.181398,0.53,-0.08,0.12
32.182529,0.53,-0.09,0.12
32.183512,0.54,-0.09,0.12
32.184349,0.54,-0.10,0.12
32.185610,0.54,-0.10,0.12
32.186571,0.55,-0.10,0.13
32.187531,0.55,-0.11,0.13
32.188639,0.55,-0.11,0.13
32.189848,0.56,-0.11,0.13
32.197634,0.56,-0.11,0.13
32.198551,0.56,-0.12,0.14
32.198919,0.57,-0.12,0.14
32.199251,0.57,-0.12,0.14
32.199583,0.57,-0.13,0.14
32.200941,0.58,-0.13,0.14
32.205082,0.58,-0.13,0.14
32.206016,0.58,-0.14,0.14
32.207221,0.58,-0.14,0.15
32.209138,0.59,-0.14,0.15
32.211052,0.59,-0.15,0.15
32.212795,0.59,-0.15,0.15
32.214921,0.60,-0.15,0.15
32.216616,0.60,-0.16,0.15
32.220199,0.60,-0.16,0.16
32.220981,0.61,-0.17,0.16
32.222927,0.61,-0.17,0.16
32.224822,0.61,-0.18,0.16
32.226997,0.61,-0.18,0.16
32.229021,0.62,-0.18,0.16
32.231151,0.62,-0.19,0.16
32.232976,0.62,-0.19,0.17
32.235001,0.63,-0.19,0.16
32.237830,0.63,-0.20,0.17
32.239101,0.63,-0.20,0.17
32.240978,0.64,-0.20,0.17
32.243079,0.64,-0.21,0.17
32.244957,0.64,-0.21,0.17
32.247059,0.64,-0.22,0.17
32.248758,0.65,-0.22,0.17
32.251054,0.65,-0.22,0.18
32.253674,0.65,-0.23,0.18
32.255107,0.65,-0.23,0.18
32.256886,0.66,-0.23,0.18
32.258979,0.66,-0.24,0.18
32.260808,0.67,-0.24,0.18
32.262934,0.67,-0.24,0.18
32.264806,0.67,-0.24,0.18
32.266922,0.67,-0.25,0.18
32.276311,0.67,-0.25,0.19
32.277667,0.68,-0.25,0.19
32.278390,0.68,-0.26,0.19
32.279320,0.68,-0.26,0.19
32.280141,0.68,-0.26,0.19
32.280997,0.69,-0.27,0.19
32.281800,0.69,-0.27,0.19
32.282652,0.69,-0.27,0.19
32.284854,0.69,-0.27,0.19
32.294533,0.70,-0.28,0.19
32.296291,0.70,-0.28,0.19
32.297165,0.70,-0.28,0.19
32.298444,0.71,-0.29,0.20
32.299292,0.70,-0.29,0.20
32.300176,0.70,-0.29,0.20
32.301713,0.71,-0.29,0.20
32.302748,0.71,-0.30,0.20
32.303743,0.71,-0.30,0.20
32.306740,0.72,-0.30,0.20
32.307604,0.72,-0.30,0.20
32.308650,0.72,-0.31,0.20
32.311137,0.72,-0.31,0.20
32.312697,0.72,-0.31,0.20
32.314672,0.73,-0.31,0.20
32.316792,0.73,-0.32,0.20
32.318815,0.73,-0.32,0.20
32.320695,0.73,-0.32,0.21
32.322839,0.73,-0.32,0.20
32.324682,0.73,-0.33,0.21
32.326621,0.74,-0.33,0.21
32.328682,0.74,-0.33,0.21
32.330826,0.74,-0.33,0.20
32.332524,0.74,-0.34,0.21
32.335035,0.74,-0.34,0.21
32.337004,0.74,-0.34,0.21
32.338543,0.74,-0.34,0.21
32.340616,0.75,-0.35,0.21
32.342765,0.75,-0.35,0.21
32.344507,0.75,-0.35,0.21
32.346595,0.75,-0.35,0.21
32.348919,0.75,-0.35,0.21
32.350588,0.75,-0.35,0.21
32.353634,0.76,-0.36,0.21
32.355105,0.76,-0.36,0.21
32.356738,0.76,-0.36,0.21
32.358687,0.76,-0.36,0.21
32.360686,0.76,-0.37,0.21
32.362684,0.76,-0.37,0.21
32.364545,0.76,-0.37,0.21
32.366551,0.76,-0.37,0.21
32.368793,0.76,-0.37,0.21
32.378653,0.77,-0.37,0.21
32.380073,0.76,-0.37,0.21
32.381167,0.76,-0.37,0.21
