time,wx (rad/s),wy (rad/s),wz (rad/s)
27.919704,-0.30,0.00,0.02
27.921760,-0.29,0.00,0.02
27.923831,-0.29,0.00,0.02
27.925901,-0.28,0.01,0.02
27.927767,-0.28,0.01,0.02
27.929842,-0.27,0.01,0.02
27.931659,-0.27,0.01,0.02
27.937658,-0.26,0.01,0.02
27.938366,-0.26,0.01,0.02
27.938636,-0.25,0.02,0.02
27.939756,-0.24,0.02,0.02
27.942078,-0.24,0.02,0.02
27.943773,-0.23,0.02,0.02
27.945833,-0.23,0.02,0.03
27.947711,-0.23,0.02,0.02
27.957025,-0.22,0.02,0.02
27.957960,-0.21,0.03,0.02
27.958316,-0.21,0.03,0.02
27.958673,-0.20,0.03,0.02
27.958995,-0.19,0.03,0.02
27.960365,-0.19,0.03,0.02
27.962075,-0.18,0.03,0.02
27.963781,-0.17,0.04,0.02
27.965851,-0.17,0.04,0.02
27.967762,-0.16,0.04,0.02
27.970183,-0.16,0.04,0.02
27.972053,-0.15,0.04,0.02
27.974170,-0.15,0.04,0.02
27.976044,-0.14,0.05,0.02
27.977997,-0.14,0.05,0.02
27.979937,-0.13,0.05,0.02
27.982038,-0.12,0.05,0.02
27.985672,-0.12,0.05,0.02
27.986720,-0.11,0.05,0.02
27.988366,-0.10,0.05,0.02
27.990213,-0.10,0.05,0.03
27.992567,-0.10,0.05,0.02
27.994568,-0.09,0.06,0.02
27.996041,-0.08,0.06,0.02
27.998100,-0.08,0.06,0.02
28.001648,-0.07,0.06,0.02
28.002690,-0.07,0.06,0.02
28.003781,-0.06,0.06,0.03
28.005931,-0.06,0.06,0.03
28.007974,-0.05,0.06,0.03
28.009901,-0.05,0.06,0.03
28.011728,-0.04,0.07,0.03
28.013965,-0.03,0.06,0.03
28.015820,-0.03,0.07,0.03
28.018091,-0.02,0.07,0.03
28.020032,-0.02,0.07,0.03
28.022001,-0.01,0.07,0.03
28.023929,-0.01,0.07,0.03
28.026080,0.00,0.07,0.03
28.027856,0.01,0.07,0.03
28.029870,0.01,0.07,0.03
28.032071,0.02,0.07,0.03
28.043097,0.02,0.07,0.02
28.044646,0.03,0.07,0.03
28.046052,0.03,0.07,0.03
28.047152,0.04,0.08,0.02
28.048012,0.05,0.07,0.02
28.048898,0.05,0.07,0.02
28.050023,0.06,0.07,0.02
28.050867,0.06,0.08,0.02
28.051863,0.07,0.07,0.02
28.053100,0.08,0.08,0.02
28.064332,0.08,0.07,0.03
28.065413,0.08,0.07,0.03
28.065804,0.09,0.07,0.02
28.066170,0.09,0.07,0.02
28.066491,0.10,0.07,0.02
28.066808,0.11,0.07,0.02
28.067150,0.11,0.07,0.02
28.074453,0.12,0.07,0.03
28.075424,0.12,0.07,0.03
28.075829,0.13,0.07,0.03
28.076157,0.14,0.07,0.03
28.076523,0.14,0.07,0.03
28.077954,0.14,0.07,0.03
28.080101,0.15,0.07,0.03
28.082273,0.16,0.07,0.03
28.085925,0.16,0.07,0.03
28.086833,0.17,0.07,0.03
28.088263,0.17,0.07,0.03
28.090450,0.18,0.07,0.03
28.092059,0.18,0.07,0.03
28.093955,0.19,0.07,0.03
28.095961,0.19,0.06,0.03
28.097736,0.20,0.06,0.03
28.099880,0.20,0.06,0.03
28.102031,0.21,0.06,0.03
28.103948,0.22,0.06,0.03
28.105905,0.22,0.06,0.03
28.107667,0.22,0.06,0.03
28.109792,0.23,0.06,0.03
28.111663,0.24,0.06,0.03
28.113837,0.24,0.06,0.03
28.115624,0.25,0.06,0.03
28.118455,0.25,0.06,0.03
28.120639,0.25,0.06,0.02
28.121803,0.26,0.05,0.03
28.124019,0.26,0.05,0.02
28.125763,0.27,0.05,0.02
28.127608,0.27,0.05,0.02
28.129837,0.28,0.05,0.02
28.131716,0.29,0.05,0.02
28.134663,0.29,0.05,0.02
28.136252,0.30,0.04,0.02
28.137895,0.30,0.04,0.02
28.139684,0.30,0.04,0.02
28.141786,0.31,0.04,0.02
28.143689,0.32,0.04,0.02
28.145853,0.32,0.04,0.02
28.147655,0.32,0.03,0.03
28.149854,0.33,0.03,0.02
28.161640,0.33,0.03,0.02
28.163207,0.34,0.03,0.03
28.164393,0.35,0.03,0.03
28.165615,0.35,0.03,0.03
28.166713,0.35,0.02,0.03
28.167731,0.36,0.02,0.03
28.169054,0.36,0.02,0.03
28.169825,0.37,0.02,0.03
28.170157,0.38,0.02,0.03
28.170480,0.38,0.02,0.03
28.180174,0.39,0.02,0.03
28.181067,0.39,0.01,0.03
28.181454,0.39,0.02,0.03
28.181802,0.39,0.01,0.03
28.182111,0.40,0.01,0.03
28.182445,0.40,0.01,0.03
28.190336,0.41,0.00,0.03
28.191317,0.42,0.01,0.03
28.191691,0.42,0.00,0.03
28.192039,0.42,0.00,0.03
28.192396,0.43,-0.00,0.03
28.193662,0.43,-0.00,0.03
28.195592,0.43,-0.00,0.03
28.197511,0.44,-0.01,0.02
28.199563,0.44,-0.01,0.02
28.201975,0.45,-0.01,0.02
28.203744,0.45,-0.01,0.02
28.205604,0.45,-0.01,0.02
28.207596,0.46,-0.02,0.02
28.209525,0.46,-0.02,0.02
28.211373,0.47,-0.02,0.02
28.213723,0.47,-0.02,0.02
28.215909,0.47,-0.02,0.02
28.218479,0.48,-0.03,0.02
28.219632,0.48,-0.03,0.02
28.221827,0.48,-0.03,0.02
28.223762,0.49,-0.03,0.02
28.225914,0.49,-0.03,0.02
28.227553,0.50,-0.03,0.02
28.229613,0.50,-0.04,0.02
28.231791,0.50,-0.04,0.02
28.234697,0.51,-0.04,0.02
28.236012,0.50,-0.04,0.02
28.237805,0.51,-0.04,0.03
28.240453,0.51,-0.04,0.03
28.241880,0.52,-0.05,0.03
28.243786,0.52,-0.05,0.02
28.245709,0.52,-0.05,0.03
28.247823,0.52,-0.05,0.03
28.249965,0.53,-0.05,0.03
28.257977,0.53,-0.06,0.03
28.259246,0.53,-0.06,0.03
28.260236,0.53,-0.06,0.03
28.261237,0.54,-0.06,0.03
28.262002,0.54,-0.06,0.03
28.262787,0.54,-0.07,0.03
28.263898,0.54,-0.07,0.03
28.265771,0.55,-0.07,0.03
28.274955,0.55,-0.07,0.03
28.276177,0.55,-0.07,0.02
28.277108,0.55,-0.08,0.02
28.278095,0.55,-0.08,0.02
28.279041,0.56,-0.07,0.02
28.279956,0.56,-0.08,0.02
28.280987,0.56,-0.08,0.02
28.281978,0.56,-0.08,0.02
28.284846,0.56,-0.08,0.01
28.286303,0.57,-0.09,0.02
28.287519,0.57,-0.08,0.02
28.289694,0.57,-0.09,0.01
28.291752,0.57,-0.09,0.01
28.293815,0.57,-0.09,0.02
28.295512,0.58,-0.09,0.01
28.297702,0.57,-0.09,0.01
28.299571,0.57,-0.09,0.01
28.302062,0.58,-0.09,0.01
28.303795,0.58,-0.10,0.01
28.305801,0.58,-0.09,0.01
28.307574,0.58,-0.09,0.01
28.309531,0.58,-0.10,0.01
28.311666,0.58,-0.10,0.02
28.313836,0.58,-0.10,0.02
28.315711,0.59,-0.10,0.02
28.318354,0.59,-0.10,0.02
28.319633,0.59,-0.10,0.02
28.321766,0.59,-0.10,0.02
28.323744,0.59,-0.10,0.02
28.325656,0.59,-0.10,0.02
28.327680,0.59,-0.10,0.02
28.329706,0.59,-0.10,0.02
28.332194,0.59,-0.10,0.02
28.334906,0.59,-0.10,0.02
28.336244,0.59,-0.10,0.02
28.337794,0.59,-0.10,0.02
28.339476,0.60,-0.11,0.02
28.341648,0.60,-0.10,0.02
28.343466,0.59,-0.11,0.02
28.345475,0.60,-0.10,0.01
28.347613,0.60,-0.11,0.01
28.349483,0.60,-0.10,0.01
28.359509,0.60,-0.10,0.01
28.361111,0.60,-0.10,0.01
28.362265,0.60,-0.10,0.01
28.363233,0.60,-0.10,0.01
28.364080,0.60,-0.10,0.01
28.365196,0.60,-0.10,0.01
28.365701,0.60,-0.10,0.00
28.366045,0.60,-0.11,0.00
28.378235,0.60,-0.10,0.00
28.379107,0.60,-0.10,0.00
28.379475,0.60,-0.10,0.00
28.379803,0.60,-0.10,0.00
28.380135,0.60,-0.10,-0.00
28.380469,0.60,-0.10,0.00
28.380889,0.60,-0.10,-0.00
28.381222,0.60,-0.10,0.00
28.385881,0.60,-0.10,0.00
28.386761,0.60,-0.10,0.00
28.387131,0.60,-0.10,-0.00
28.389825,0.60,-0.10,0.00
28.391305,0.60,-0.10,0.00
28.393883,0.60,-0.10,0.00
28.395312,0.60,-0.09,0.00
28.397530,0.60,-0.09,0.00
28.399465,0.60,-0.09,0.00
28.401416,0.60,-0.09,0.00
28.403703,0.60,-0.09,0.01
28.405835,0.60,-0.09,0.00
28.407318,0.60,-0.09,0.00
28.409991,0.60,-0.09,0.00
28.411204,0.60,-0.08,0.01
28.413849,0.60,-0.09,0.00
28.415552,0.60,-0.09,0.01
28.418277,0.60,-0.08,0.00
28.419730,0.60,-0.08,0.00
28.422430,0.60,-0.08,0.00
28.423450,0.59,-0.08,0.00
28.425512,0.60,-0.08,0.00
28.427187,0.60,-0.07,0.00
28.430087,0.59,-0.07,-0.00
28.431266,0.59,-0.07,-0.00
28.434167,0.59,-0.07,-0.00
28.435237,0.59,-0.07,-0.01
28.437963,0.59,-0.07,-0.01
28.439290,0.59,-0.07,-0.01
28.441868,0.59,-0.07,-0.01
28.444293,0.58,-0.07,-0.01
28.445063,0.58,-0.07,-0.01
28.447716,0.58,-0.06,-0.01
28.449308,0.58,-0.06,-0.01
28.455074,0.58,-0.06,-0.01
28.455938,0.58,-0.06,-0.01
28.456319,0.58,-0.06,-0.01
28.458011,0.58,-0.05,-0.01
28.459177,0.57,-0.06,-0.01
28.461032,0.57,-0.05,-0.01
28.463929,0.57,-0.05,-0.01
28.465079,0.57,-0.05,-0.01
28.475182,0.57,-0.05,-0.01
28.476119,0.57,-0.05,-0.01
28.476515,0.57,-0.05,-0.01
28.476937,0.56,-0.04,-0.01
28.477296,0.56,-0.04,-0.01
28.477634,0.56,-0.04,-0.01
28.479292,0.56,-0.04,-0.01
28.481032,0.56,-0.04,-0.01
28.483258,0.56,-0.04,-0.01
28.485410,0.55,-0.04,-0.01
28.487217,0.55,-0.04,-0.01
28.489929,0.55,-0.03,-0.01
28.491298,0.54,-0.03,-0.01
28.494030,0.54,-0.03,-0.01
28.495257,0.54,-0.03,-0.01
28.496992,0.53,-0.03,-0.01
28.499359,0.54,-0.03,-0.01
28.502288,0.53,-0.03,-0.01
28.503433,0.53,-0.02,-0.01
28.506459,0.52,-0.02,-0.01
28.507397,0.52,-0.02,-0.01
28.509027,0.52,-0.02,-0.01
28.511749,0.51,-0.02,-0.01
28.512985,0.51,-0.02,-0.02
28.515555,0.51,-0.01,-0.02
28.518278,0.50,-0.01,-0.02
28.519267,0.50,-0.01,-0.02
28.521584,0.50,-0.01,-0.02
28.523092,0.50,-0.01,-0.02
28.524896,0.50,-0.01,-0.02
28.527763,0.49,-0.00,-0.02
28.530030,0.49,-0.00,-0.02
28.531181,0.49,-0.00,-0.02
28.534807,0.48,-0.00,-0.02
28.535596,0.48,0.00,-0.02
28.537259,0.48,0.00,-0.02
28.540016,0.47,0.00,-0.02
28.541212,0.47,0.00,-0.02
28.544862,0.46,0.01,-0.02
28.545550,0.46,0.01,-0.02
28.547189,0.46,0.01,-0.02
28.549970,0.45,0.01,-0.02
28.556236,0.45,0.01,-0.02
28.557312,0.45,0.01,-0.02
28.557705,0.44,0.01,-0.02
28.558053,0.43,0.01,-0.02
28.559248,0.43,0.01,-0.02
28.561979,0.43,0.02,-0.02
28.562941,0.42,0.02,-0.01
28.564995,0.42,0.02,-0.02
28.577697,0.41,0.02,-0.02
28.579445,0.41,0.02,-0.01
28.580411,0.40,0.02,-0.02
28.581997,0.40,0.02,-0.02
28.583522,0.39,0.02,-0.02
28.584663,0.39,0.02,-0.02
28.586037,0.39,0.02,-0.02
28.587398,0.38,0.03,-0.02
28.588569,0.38,0.02,-0.02
28.589574,0.37,0.02,-0.02
28.590535,0.37,0.03,-0.02
28.591467,0.36,0.03,-0.02
28.592379,0.35,0.03,-0.02
28.593579,0.35,0.03,-0.02
28.596228,0.35,0.03,-0.02
28.597901,0.34,0.03,-0.03
28.599368,0.33,0.03,-0.03
28.605265,0.33,0.03,-0.03
28.606249,0.33,0.03,-0.03
28.606647,0.32,0.03,-0.03
28.606982,0.32,0.03,-0.03
28.609164,0.31,0.03,-0.03
28.611506,0.31,0.03,-0.03
28.612938,0.30,0.03,-0.03
28.615012,0.30,0.03,-0.03
28.618317,0.29,0.03,-0.03
28.619291,0.29,0.03,-0.03
28.621201,0.28,0.03,-0.03
28.624434,0.28,0.03,-0.03
28.625181,0.27,0.03,-0.03
28.627213,0.27,0.03,-0.03
28.629028,0.26,0.03,-0.03
28.631466,0.26,0.03,-0.02
28.634684,0.25,0.02,-0.02
28.635556,0.25,0.03,-0.02
28.637241,0.24,0.03,-0.02
28.639506,0.24,0.03,-0.02
28.641174,0.23,0.03,-0.02
28.643249,0.23,0.03,-0.02
28.645341,0.22,0.02,-0.02
28.646905,0.22,0.02,-0.02
28.649015,0.21,0.02,-0.02
28.656449,0.20,0.02,-0.02
28.657496,0.20,0.02,-0.02
28.657921,0.19,0.02,-0.02
28.658284,0.19,0.02,-0.02
28.659118,0.19,0.02,-0.02
28.662254,0.18,0.02,-0.02
28.663073,0.17,0.02,-0.03
28.665272,0.17,0.02,-0.03
28.678279,0.16,0.01,-0.03
28.679817,0.16,0.01,-0.03
28.680973,0.16,0.01,-0.03
28.681954,0.15,0.01,-0.03
28.683198,0.14,0.01,-0.03
28.684198,0.14,0.01,-0.03
28.685705,0.13,0.01,-0.03
28.687026,0.12,0.00,-0.03
28.688269,0.12,0.01,-0.03
28.689648,0.12,0.01,-0.03
28.690624,0.11,0.00,-0.03
28.691455,0.11,0.00,-0.03
28.692119,0.10,0.00,-0.03
28.693200,0.09,-0.00,-0.03
28.695999,0.09,-0.00,-0.03
28.697750,0.08,-0.00,-0.03
28.699479,0.08,-0.00,-0.03
28.704348,0.08,-0.01,-0.03
28.706225,0.07,-0.01,-0.03
28.707253,0.06,-0.01,-0.03
28.708416,0.06,-0.01,-0.02
28.709520,0.05,-0.01,-0.02
28.711232,0.04,-0.01,-0.02
28.712883,0.04,-0.01,-0.02
28.715790,0.03,-0.01,-0.02
28.718844,0.03,-0.01,-0.02
28.719809,0.03,-0.02,-0.02
28.721001,0.01,-0.02,-0.02
28.723237,0.02,-0.02,-0.02
28.725201,0.00,-0.02,-0.02
28.727144,0.00,-0.02,-0.02
28.728935,-0.00,-0.02,-0.02
28.731525,-0.01,-0.02,-0.02
28.734606,-0.02,-0.03,-0.02
28.735439,-0.02,-0.03,-0.03
28.736734,-0.03,-0.03,-0.02
28.738771,-0.03,-0.03,-0.02
28.740809,-0.04,-0.03,-0.03
28.743123,-0.04,-0.03,-0.02
28.744789,-0.05,-0.03,-0.03
28.746867,-0.06,-0.03,-0.02
28.748970,-0.06,-0.03,-0.03
28.755385,-0.07,-0.04,-0.03
28.756427,-0.07,-0.04,-0.02
28.756893,-0.08,-0.04,-0.03
28.757657,-0.08,-0.04,-0.03
28.759098,-0.09,-0.04,-0.03
28.760578,-0.10,-0.04,-0.02
28.762897,-0.10,-0.04,-0.02
28.764751,-0.10,-0.04,-0.03
28.777136,-0.11,-0.04,-0.03
28.778942,-0.11,-0.04,-0.02
28.780186,-0.12,-0.05,-0.02
28.781639,-0.13,-0.05,-0.02
28.782944,-0.13,-0.05,-0.02
28.784090,-0.14,-0.05,-0.02
28.785432,-0.15,-0.05,-0.02
28.786661,-0.15,-0.05,-0.02
28.787912,-0.16,-0.05,-0.02
28.789225,-0.16,-0.05,-0.02
28.790190,-0.17,-0.05,-0.02
28.791159,-0.17,-0.05,-0.02
28.792070,-0.18,-0.05,-0.02
28.793252,-0.18,-0.05,-0.02
28.795759,-0.19,-0.05,-0.02
28.797504,-0.19,-0.05,-0.02
28.799683,-0.20,-0.05,-0.02
28.804999,-0.20,-0.05,-0.02
28.807289,-0.21,-0.05,-0.02
28.808392,-0.22,-0.05,-0.02
28.809550,-0.22,-0.05,-0.02
28.810644,-0.23,-0.05,-0.02
28.811583,-0.23,-0.05,-0.02
28.813060,-0.24,-0.06,-0.02
28.815597,-0.24,-0.05,-0.02
28.818930,-0.25,-0.06,-0.02
28.819845,-0.26,-0.05,-0.02
28.820862,-0.26,-0.05,-0.02
28.823357,-0.27,-0.06,-0.02
28.824612,-0.27,-0.06,-0.02
28.827437,-0.28,-0.06,-0.02
28.828738,-0.28,-0.06,-0.02
28.831331,-0.29,-0.05,-0.02
28.833031,-0.29,-0.05,-0.02
28.835589,-0.30,-0.06,-0.02
28.836853,-0.30,-0.05,-0.02
28.839675,-0.30,-0.05,-0.02
28.840617,-0.31,-0.05,-0.02
28.842905,-0.32,-0.05,-0.02
28.844663,-0.32,-0.05,-0.02
28.846794,-0.33,-0.05,-0.02
28.848944,-0.33,-0.05,-0.01
28.854600,-0.34,-0.05,-0.01
28.855572,-0.34,-0.05,-0.02
28.855961,-0.35,-0.05,-0.01
28.857025,-0.35,-0.05,-0.02
28.860021,-0.36,-0.05,-0.01
28.860931,-0.37,-0.05,-0.01
28.862853,-0.37,-0.05,-0.01
28.864571,-0.37,-0.05,-0.01
28.879289,-0.38,-0.04,-0.01
28.881086,-0.38,-0.04,-0.01
28.882070,-0.39,-0.04,-0.01
28.883341,-0.39,-0.04,-0.01
28.884736,-0.40,-0.04,-0.01
28.886130,-0.40,-0.04,-0.01
28.887421,-0.41,-0.04,-0.01
28.888810,-0.41,-0.04,-0.01
28.890051,-0.42,-0.04,-0.01
28.891064,-0.42,-0.03,-0.01
28.891751,-0.43,-0.04,-0.01
28.892865,-0.43,-0.03,-0.01
28.894017,-0.44,-0.03,-0.01
28.895291,-0.44,-0.03,-0.01
28.896213,-0.44,-0.03,-0.01
28.897505,-0.45,-0.03,-0.01
28.900637,-0.45,-0.03,-0.01
28.901683,-0.46,-0.02,-0.01
28.903128,-0.46,-0.02,-0.01
28.904892,-0.46,-0.02,-0.01
28.907022,-0.47,-0.02,-0.01
28.908603,-0.47,-0.02,-0.01
28.910804,-0.47,-0.02,-0.01
28.912629,-0.48,-0.01,-0.01
28.914755,-0.48,-0.01,-0.01
28.917129,-0.49,-0.01,-0.01
28.919018,-0.49,-0.01,-0.01
28.921089,-0.49,-0.01,-0.01
28.922861,-0.49,-0.00,-0.01
28.924831,-0.50,-0.00,-0.01
28.926767,-0.50,-0.00,-0.00
28.929052,-0.50,-0.00,-0.00
28.931509,-0.51,0.00,-0.00
28.934766,-0.51,0.00,-0.00
28.935763,-0.51,0.01,-0.00
28.938873,-0.52,0.01,-0.00
28.939868,-0.52,0.01,-0.00
28.940988,-0.52,0.01,-0.00
28.943488,-0.53,0.01,-0.00
28.944637,-0.53,0.01,-0.00
28.946986,-0.53,0.02,-0.00
28.948794,-0.54,0.02,-0.00
28.955390,-0.54,0.02,-0.00
28.956613,-0.54,0.02,-0.00
28.957087,-0.55,0.03,-0.00
28.957876,-0.55,0.03,-0.00
28.959319,-0.55,0.03,-0.00
28.960930,-0.56,0.03,-0.00
28.963286,-0.56,0.03,-0.00
28.964879,-0.56,0.03,-0.00
28.975961,-0.56,0.04,-0.00
28.977758,-0.57,0.04,-0.00
28.978899,-0.57,0.04,-0.00
28.979983,-0.57,0.04,-0.00
28.981325,-0.57,0.04,-0.00
28.982605,-0.58,0.04,-0.00
28.983782,-0.58,0.04,-0.00
28.985031,-0.58,0.05,-0.00
28.986203,-0.58,0.05,-0.00
28.987121,-0.59,0.05,-0.00
28.990574,-0.59,0.05,-0.00
28.991478,-0.59,0.05,0.00
28.991876,-0.59,0.05,0.00
28.992643,-0.59,0.05,0.00
28.994919,-0.60,0.05,0.00
28.996859,-0.60,0.06,0.00
28.999077,-0.60,0.06,0.00
29.001029,-0.60,0.06,0.00
29.002736,-0.61,0.06,0.00
29.004922,-0.61,0.06,0.00
29.006828,-0.61,0.07,0.00
29.008647,-0.61,0.06,0.01
29.010742,-0.61,0.07,0.01
29.012826,-0.62,0.07,0.01
29.015376,-0.62,0.07,0.01
29.018272,-0.62,0.07,0.01
29.019085,-0.62,0.07,0.01
29.020818,-0.62,0.07,0.01
29.022684,-0.62,0.07,0.01
29.024443,-0.62,0.07,0.01
29.026574,-0.63,0.07,0.01
29.028421,-0.63,0.08,0.01
29.030578,-0.63,0.08,0.01
29.034144,-0.63,0.08,0.01
29.035487,-0.63,0.08,0.01
29.036721,-0.63,0.08,0.01
29.038640,-0.63,0.08,0.00
29.040607,-0.64,0.08,0.01
29.042815,-0.64,0.08,0.00
29.045061,-0.64,0.08,0.00
29.047557,-0.64,0.08,0.01
29.049051,-0.64,0.08,0.00
29.057433,-0.64,0.08,0.00
29.058812,-0.64,0.08,0.01
29.059563,-0.64,0.08,0.01
29.060663,-0.64,0.08,0.01
29.061611,-0.65,0.08,0.01
29.062337,-0.65,0.08,0.01
29.063081,-0.65,0.08,0.01
29.064978,-0.65,0.08,0.01
29.076018,-0.65,0.08,0.01
29.077068,-0.65,0.08,0.01
29.077438,-0.65,0.08,0.01
29.077781,-0.65,0.08,0.01
29.078092,-0.65,0.08,0.01
29.078425,-0.65,0.08,0.01
29.078840,-0.65,0.08,0.01
29.080991,-0.65,0.09,0.01
29.083605,-0.65,0.09,0.01
29.084827,-0.65,0.08,0.01
29.086764,-0.65,0.09,0.01
29.088747,-0.65,0.09,0.01
29.090476,-0.65,0.08,0.01
29.092614,-0.66,0.08,0.01
29.094960,-0.65,0.08,0.02
29.096411,-0.65,0.08,0.02
29.098930,-0.66,0.08,0.02
29.101691,-0.66,0.08,0.02
29.103064,-0.65,0.08,0.02
29.104986,-0.66,0.08,0.02
29.106603,-0.66,0.08,0.01
29.108904,-0.65,0.08,0.01
29.110890,-0.65,0.08,0.01
29.113016,-0.66,0.08,0.01
29.114903,-0.66,0.08,0.01
29.117422,-0.66,0.08,0.01
29.119275,-0.65,0.08,0.01
29.120901,-0.66,0.08,0.01
29.122937,-0.66,0.08,0.01
29.124970,-0.65,0.08,0.01
29.126726,-0.66,0.08,0.01
29.128595,-0.65,0.08,0.01
29.130776,-0.65,0.07,0.01
29.133956,-0.65,0.07,0.01
29.135425,-0.65,0.07,0.01
29.136937,-0.65,0.07,0.01
29.138827,-0.65,0.07,0.01
29.140613,-0.65,0.07,0.01
29.142929,-0.65,0.07,0.02
29.144597,-0.65,0.07,0.01
29.146999,-0.64,0.07,0.02
29.148729,-0.64,0.07,0.02
29.158761,-0.64,0.07,0.02
29.160160,-0.64,0.07,0.02
29.161502,-0.64,0.06,0.02
29.161889,-0.64,0.06,0.02
29.162187,-0.64,0.07,0.02
29.162476,-0.64,0.06,0.02
29.162782,-0.63,0.06,0.02
29.164467,-0.63,0.06,0.02
29.177044,-0.63,0.06,0.02
29.177906,-0.63,0.06,0.02
29.178452,-0.63,0.06,0.02
29.178801,-0.63,0.06,0.02
29.179337,-0.63,0.05,0.02
29.179655,-0.62,0.06,0.02
29.179985,-0.62,0.05,0.03
29.180786,-0.62,0.05,0.02
29.184034,-0.62,0.05,0.02
29.184978,-0.62,0.05,0.02
29.186685,-0.61,0.05,0.02
29.188437,-0.61,0.05,0.02
29.190439,-0.61,0.05,0.02
29.192500,-0.61,0.04,0.02
29.194616,-0.61,0.04,0.02
29.196743,-0.61,0.04,0.02
29.199424,-0.60,0.04,0.02
29.202274,-0.60,0.04,0.02
29.204170,-0.60,0.04,0.02
29.205590,-0.59,0.04,0.02
29.206847,-0.59,0.04,0.02
29.208821,-0.59,0.03,0.02
29.211105,-0.59,0.03,0.02
29.212939,-0.58,0.03,0.02
29.215278,-0.58,0.03,0.02
29.216946,-0.58,0.03,0.02
29.220385,-0.58,0.03,0.02
29.222563,-0.58,0.03,0.02
29.224005,-0.57,0.03,0.02
29.225347,-0.57,0.03,0.02
29.227188,-0.57,0.02,0.02
29.229038,-0.56,0.02,0.02
29.230941,-0.56,0.02,0.02
29.234845,-0.56,0.02,0.02
29.236457,-0.55,0.02,0.02
29.237854,-0.55,0.02,0.03
29.239162,-0.55,0.02,0.03
29.241097,-0.54,0.02,0.03
29.243124,-0.54,0.01,0.03
29.245059,-0.54,0.01,0.03
29.247200,-0.53,0.01,0.03
29.249114,-0.53,0.01,0.03
29.257653,-0.53,0.01,0.03
29.258539,-0.52,0.01,0.03
29.258938,-0.52,0.00,0.03
29.259283,-0.52,0.00,0.03
29.259632,-0.51,0.00,0.03
29.263014,-0.51,0.00,0.03
29.263690,-0.50,0.00,0.03
29.264936,-0.50,0.00,0.03
29.279665,-0.50,-0.00,0.03
29.280962,-0.49,0.00,0.03
29.281829,-0.49,-0.00,0.02
29.282997,-0.49,-0.00,0.03
29.283715,-0.48,-0.00,0.02
29.284202,-0.48,-0.00,0.02
29.284580,-0.48,-0.00,0.02
29.285205,-0.47,-0.01,0.02
29.285466,-0.46,-0.01,0.02
29.285808,-0.47,-0.01,0.02
29.289995,-0.46,-0.01,0.02
29.290789,-0.46,-0.01,0.02
29.291208,-0.45,-0.01,0.02
29.292550,-0.45,-0.01,0.02
29.294732,-0.44,-0.01,0.02
29.296512,-0.44,-0.01,0.02
29.298885,-0.43,-0.01,0.02
29.300965,-0.43,-0.01,0.02
29.302781,-0.43,-0.01,0.02
29.305008,-0.42,-0.01,0.02
29.306523,-0.42,-0.02,0.02
29.308603,-0.41,-0.01,0.02
29.310836,-0.41,-0.02,0.02
29.312655,-0.40,-0.02,0.02
29.315136,-0.40,-0.02,0.02
29.317398,-0.40,-0.02,0.02
29.318910,-0.39,-0.02,0.03
29.320900,-0.39,-0.02,0.02
29.323091,-0.38,-0.02,0.03
29.325005,-0.37,-0.02,0.02
29.326851,-0.37,-0.02,0.02
29.328568,-0.37,-0.02,0.03
29.330626,-0.36,-0.02,0.03
29.334180,-0.36,-0.02,0.03
29.335000,-0.35,-0.02,0.03
29.336755,-0.35,-0.02,0.03
29.338757,-0.35,-0.02,0.03
29.340893,-0.34,-0.02,0.03
29.342945,-0.33,-0.02,0.03
29.344843,-0.33,-0.02,0.02
29.347218,-0.32,-0.02,0.02
29.348905,-0.32,-0.02,0.02
29.359837,-0.31,-0.02,0.02
29.361869,-0.31,-0.02,0.02
29.363229,-0.31,-0.02,0.02
29.364466,-0.30,-0.02,0.02
29.365885,-0.29,-0.02,0.02
29.367063,-0.30,-0.02,0.02
29.368294,-0.29,-0.02,0.02
29.369520,-0.28,-0.02,0.02
29.370513,-0.28,-0.02,0.02
29.371543,-0.27,-0.02,0.02
29.372413,-0.27,-0.02,0.02
29.373496,-0.26,-0.02,0.02
29.386457,-0.26,-0.02,0.01
29.387384,-0.25,-0.02,0.02
29.387863,-0.25,-0.02,0.01
29.388187,-0.24,-0.02,0.02
29.388515,-0.23,-0.02,0.01
29.388953,-0.23,-0.02,0.01
29.389301,-0.23,-0.02,0.01
29.389635,-0.22,-0.02,0.02
29.390728,-0.22,-0.02,0.01
29.392978,-0.21,-0.02,0.01
29.394668,-0.20,-0.01,0.02
29.396595,-0.20,-0.02,0.02
29.398689,-0.19,-0.02,0.01
29.400748,-0.19,-0.01,0.02
29.402625,-0.19,-0.02,0.02
29.404832,-0.18,-0.01,0.02
29.407138,-0.17,-0.01,0.02
29.409144,-0.17,-0.01,0.02
29.410970,-0.16,-0.01,0.02
29.413490,-0.16,-0.01,0.02
29.415137,-0.15,-0.01,0.02
29.418218,-0.15,-0.01,0.01
29.419816,-0.14,-0.01,0.02
29.421141,-0.14,-0.01,0.02
29.423017,-0.13,-0.01,0.02
29.424844,-0.13,-0.01,0.02
29.426678,-0.12,-0.01,0.01
29.428593,-0.12,-0.01,0.01
29.430808,-0.11,-0.01,0.01
29.434224,-0.11,-0.01,0.01
29.435975,-0.10,-0.01,0.01
